delegated,minted,activated,active_staking,staking,liquid,circulating,active_delegated,delegated,total,frozen,inactive_staking,inactive_delegated
547776680.614391,121164361.480705,734379375.924985,677069376.951891,680068330.933534,792812329.265854,854984266.551297,546021337.794816,547776680.614391,884923488.639012,62171937.285443,2998953.981643,1755342.819575
548859205.167042,121218694.485153,734379375.924985,676839112.095358,679859456.897971,801682731.063991,855037985.446172,547097566.3061,548859205.167042,884977207.533887,53355254.382181,3020344.802613,1761638.860942
549849205.401162,121233876.331143,734379375.924985,677820839.667712,680840896.748874,800940877.598754,855052613.152049,548087465.472574,549849205.401162,884991835.239764,54111735.553295,3020057.081162,1761739.928588
549477869.452228,121298273.688007,734380576.452325,677419168.438747,680440273.503094,798583345.593498,855117608.136516,547716041.08891,549477869.452228,885055629.696891,56534262.543018,3021105.064347,1761828.363318
547487927.658721,121398603.782339,734395616.771325,675384446.684458,678396214.498788,795382694.105776,855232097.834843,545733741.848302,547487927.658721,885155079.076218,59849403.729067,3011767.81433,1754185.810419
550126597.869845,121502926.373039,734398320.340125,678296629.640557,681320632.598444,802798643.711904,855338072.906695,548373637.437083,550126597.869845,885258350.57927,52539429.194791,3024002.957887,1752960.432762
549620619.258921,121611881.429411,734402369.190325,679152940.99602,682176195.388884,799386002.235127,855450084.036602,547867692.584272,549620619.258921,885366312.858977,56064081.801475,3023254.392864,1752926.674649
564380901.946891,121721470.368329,734402369.190325,693826987.198622,696879354.761524,795971815.170091,855558835.292164,562596809.536741,564380901.946891,885475064.114539,59587020.122073,3052367.562902,1784092.41015
564713341.607124,121830886.313949,734402369.190325,694149159.155098,697472930.930108,803270751.742312,855667320.118295,562678340.013263,564713341.607124,885583548.94067,52396568.375983,3323771.77501,2035001.593861
562971151.839512,121940419.484987,734402369.190325,692308581.009369,695575193.307761,799839315.236752,855776009.466306,560972415.264778,562971151.839512,885692238.288681,55936694.229554,3266612.298392,1998736.574734
562808866.036931,122053182.559973,734402369.190325,692172716.802335,695452429.192463,796341333.265477,855887979.993936,560813681.723189,562808866.036931,885804208.816311,59546646.728459,3279712.390128,1995184.313742
563236176.749241,122162751.165573,734402996.744347,692743176.027742,696022461.234021,803415430.201771,855997379.410965,561241548.182678,563236176.749241,885912980.679318,52581949.209194,3279285.206279,1994628.566563
563447923.703758,122272940.121749,734402996.744347,692931017.655945,696159657.19442,799975966.420646,856106631.98158,561500269.146386,563447923.703758,886022233.249933,56130665.560934,3228639.538475,1947654.557372
564307033.253807,122383523.709367,734403906.410447,693789574.804105,697024760.649503,796533603.86331,856217226.410183,562359365.867486,564307033.253807,886131918.012436,59683622.546873,3235185.845398,1947667.386321
564214181.782305,122488737.172327,734403906.410447,693932191.919486,697196010.145878,803585464.707561,856321373.235809,562245637.917957,564214181.782305,886236064.838062,52735908.528248,3263818.226392,1968543.864348
563961102.54912,122595416.151175,734421768.910447,693596316.017992,696860483.185809,800264958.882008,856444963.688893,562001687.757208,563961102.54912,886341792.791146,56180004.806885,3264167.167817,1959414.791912
563711775.475114,122704997.837393,734421768.910447,693087484.202516,696304622.077041,796857250.676125,856553661.283611,561756110.577458,563711775.475114,886450490.385864,59696410.607486,3217137.874525,1955664.897656
563825652.078718,122810401.491883,734426123.878219,693367009.184843,696656157.589386,804188557.250495,856662358.470115,561813616.818712,563825652.078718,886554832.604596,52473801.21962,3289148.404543,2012035.260006
562085369.384168,122910214.145983,734426673.878219,691621246.955418,694835913.282326,800995830.492179,856761525.877864,560129297.466125,562085369.384168,886653450.012345,55765695.385685,3214666.326908,1956071.918043
561897007.889818,123014578.345909,734445301.049634,691158366.623089,694369114.154652,797723530.726908,856883138.572124,559936760.493003,561897007.889818,886756435.53519,59159607.845216,3210747.531563,1960247.396815
559173694.477625,123125481.206905,734477411.743836,686109703.851774,691840259.894305,804269759.600188,857024410.025318,556056429.862352,559173694.477625,886865596.294182,52754650.42513,5730556.042531,3117264.615273
563223085.56948,123234063.300807,734477411.743836,690149689.144885,695787996.282138,800866429.240565,857131160.822588,560189082.37196,563223085.56948,886972347.091452,56264731.582023,5638307.137253,3034003.19752
561224432.976846,123344914.773823,734477411.743836,689111013.934298,694732192.671518,797418038.353429,857240598.012044,558207226.359395,561224432.976846,887081784.280908,59822559.658615,5621178.73722,3017206.617451
560216734.098985,123456353.315923,734480305.543836,686496178.416822,693970848.365438,804426409.34289,857353568.151129,555421661.778022,560216734.098985,887191860.619993,52927158.808239,7474669.948616,4795072.320963
557830815.173282,123567347.727885,734480305.543836,684126580.846793,691517202.163707,800970806.296196,857462620.296356,553120105.146496,557830815.173282,887300912.76522,56491814.00016,7390621.316914,4710710.026786
558180998.725883,123679413.130707,734481565.543836,684423320.401165,691804418.992535,797497648.047504,857574140.792378,553488631.902703,558180998.725883,887411173.261242,60076492.744874,7381098.59137,4692366.82318
558087791.669669,123789484.426625,734484016.561324,684623532.853679,691938687.250632,804538595.694301,857684577.265871,553576262.23077,558087791.669669,887519158.717247,53145981.57157,7315154.396953,4511529.438899
557719982.85464,123901387.268349,734595616.561324,684413655.389524,691443586.334827,801174413.093489,857906294.781211,553453019.552728,557719982.85464,887629276.232587,56731881.687722,7029930.945303,4266963.301912
557533850.34767,124013936.531989,734598486.70776,684117423.437268,691161429.682858,797686410.100634,858019654.641351,553249224.811671,557533850.34767,887739765.946291,60333244.540717,7044006.24559,4284625.535999
557221562.945215,124125303.883925,734600180.08276,684074103.386165,691085274.520326,804720990.636916,858130972.083017,552859877.128649,557221562.945215,887849390.012957,53409981.446101,7011171.134161,4361685.816566
557397534.038774,124237693.683751,734600180.08276,684256365.549912,691176014.656571,801252666.358857,858241936.672364,553086297.355149,557397534.038774,887960354.602304,56989270.313507,6919649.106659,4311236.683625
557304807.633689,124351266.266173,734600180.08276,684167821.929158,691071652.195463,797757631.969482,858353494.005376,553001398.120759,557304807.633689,888071911.935316,60595862.035894,6903830.266305,4303409.51293
557722201.428537,124462360.016357,734600780.08276,684652959.51052,691539042.242193,804855080.306186,858463314.834639,553345475.953969,557722201.428537,888181132.764579,53608234.528453,6886082.731673,4376725.474568
558446000.985282,124575855.004973,734607374.08276,685262390.605967,692113896.083043,801368674.905484,858581456.301957,554045702.774207,558446000.985282,888292680.231897,57212781.396473,6851505.477076,4400298.211075
554799083.069224,124690716.103115,734623701.91976,681600414.190252,688425324.407324,797866059.404578,858710890.238955,550443180.247136,554799083.069224,888405786.331895,60844830.834377,6824910.217072,4355902.822088
554363271.761437,124800872.432825,734631601.263959,681215478.656606,687885886.944129,804904179.890794,858826379.098279,550154663.032325,554363271.761437,888513375.84702,53922199.207485,6670408.287523,4208608.729112
554410448.139921,124907121.530609,734650912.842295,681045489.881168,687630620.47055,801559255.284868,858948327.764761,550263056.13108,554410448.139921,888616012.935166,57389072.479893,6585130.589382,4147392.008841
553704454.984632,125017619.946171,734779878.947785,680214520.560857,686840965.402275,798259840.628771,859185059.890551,549522464.923031,553704454.984632,888723778.955466,60925219.26178,6626444.841418,4181990.061601
553656542.232332,125126138.572443,734779878.947785,680402032.05678,687010840.592932,805369984.841114,859290961.618942,549516403.494584,553656542.232332,888829680.683857,53920976.777828,6608808.536152,4140138.737748
557596922.71932,125236363.671789,734792881.550051,684224257.496637,690711843.401806,801948669.523089,859411253.442686,553532709.780295,557596922.71932,888936969.905335,57462583.919597,6487585.905169,4064212.939025
557602490.913973,125348451.267251,734845388.257888,684168181.258167,690534600.158154,798528572.288028,859573476.888758,553621428.502195,557602490.913973,889046686.64357,61044904.60073,6366418.899987,3981062.411778
557167420.604674,125458192.484955,734852220.007888,683958767.054727,690383969.220281,805630620.396944,859687738.849755,553125231.924897,557167420.604674,889154116.854567,54057118.452811,6425202.165554,4042188.679777
552617695.460163,125573777.898319,734971084.562068,679876815.43969,686348603.577073,802208933.84524,859919470.724331,548532481.928398,552617695.460163,889266984.174963,57710536.879091,6471788.137383,4085213.531765
552867326.820311,125689739.145153,734984333.287828,680044557.686555,686577999.898416,798666843.221804,860046416.444518,548726561.595038,552867326.820311,889380681.16939,61379573.222714,6533442.211861,4140765.225273
553321200.215536,125803227.327839,734986519.787828,680488628.808388,687309137.74257,805692800.570335,860160226.384599,548995531.867237,553321200.215536,889492304.609471,54467425.814264,6820508.934182,4325668.348299
554371652.48501,125921619.917301,734987068.787828,681494364.464384,688292463.842643,802092321.370204,860277130.879646,550062515.359291,554371652.48501,889608660.104518,58184809.509442,6798099.378259,4309137.125719
554444057.297936,126038457.864713,734990311.456868,681506149.330389,688344192.885401,798526140.485442,860395038.605716,550149546.765572,554444057.297936,889723325.161548,61868898.120274,6838043.555012,4294510.532364
554228033.286611,126151686.811761,734990311.456868,681158956.328704,688335104.296667,805663764.350667,860506430.078818,549713149.716373,554228033.286611,889834716.63465,54842665.728151,7176147.967963,4514883.570238
555610402.896084,126267096.476365,735001064.875926,682423990.303197,689612376.404936,802142856.953815,860630935.647704,551081904.107046,555610402.896084,889948468.784478,58488078.693889,7188386.101739,4528498.789038
549830502.184615,126382791.447109,735001614.875926,676769537.589013,683843597.042618,798599418.461684,860744988.469037,545403642.586031,549830502.184615,890061971.605811,62145570.007353,7074059.453605,4426859.598584
553564277.48791,126495200.075151,735002177.629051,680665187.632056,687765884.846757,805755322.4778,860855599.242635,549108804.886558,553564277.48791,890172019.626284,55100276.764835,7100697.214701,4455472.601352
550869559.180288,126612301.311581,735010744.233051,677903361.758887,684986949.995432,802194181.46908,860979426.326743,546433951.614607,550869559.180288,890287280.106392,58785244.857663,7083588.236545,4435607.565681
551126214.607083,126725421.228487,735010744.233051,678185090.286457,685204102.050873,798713229.380144,861090889.799129,546755009.095825,551126214.607083,890398743.578778,62377660.418985,7019011.764416,4371205.511258
551066182.965509,126839257.505081,735032571.699385,678295015.850692,685300391.367982,805712459.27072,861224781.149848,546710295.587988,551066182.965509,890510807.463163,55512321.879128,7005375.51729,4355887.377521
552724794.969271,126955373.271353,735032571.699385,679968267.82085,686968748.656661,802163748.485355,861338994.632067,548381817.489916,552724794.969271,890625020.945382,59175246.146712,7000480.835811,4342977.479355
552850790.109693,127072116.983001,735043044.364921,680034794.646834,687037603.790854,798612443.829069,861464502.122883,548507018.886824,552850790.109693,890740055.770662,62852058.293814,7002809.14402,4343771.222869
553141677.821023,127179969.836905,735043044.364921,680465385.921557,687437207.737298,805782092.41255,861570710.347433,548846382.423079,553141677.821023,890846263.995212,55788617.934883,6971821.815741,4295295.397944
